HEAD_0, HEAD_1, HEAD_2, HEAD_3
45.619999, 96.269997, -33702.000000, -16762.000000
45.160000, 96.089996, -33436.000000, -16981.000000
44.700001, 95.910004, -33166.000000, -17200.000000
44.230000, 95.730003, -32890.000000, -17417.000000
43.770000, 95.550003, -32609.000000, -17633.000000
43.310001, 95.379997, -32323.000000, -17847.000000
42.849998, 95.199997, -32031.000000, -18061.000000
42.389999, 95.040001, -31734.000000, -18273.000000
41.930000, 94.870003, -31432.000000, -18484.000000
41.470001, 94.699997, -31124.000000, -18696.000000
41.009998, 94.540001, -30810.000000, -18907.000000
40.549999, 94.379997, -30492.000000, -19115.000000
40.090000, 94.220001, -30168.000000, -19321.000000
39.619999, 94.059998, -29835.000000, -19529.000000
39.160000, 93.910004, -29501.000000, -19732.000000
38.700001, 93.750000, -29163.000000, -19933.000000
38.230000, 93.589996, -28819.000000, -20132.000000
37.770000, 93.449997, -28470.000000, -20330.000000
37.299999, 93.300003, -28109.000000, -20531.000000
36.840000, 93.139999, -27750.000000, -20725.000000
36.380001, 93.000000, -27386.000000, -20918.000000
35.910000, 92.849998, -27011.000000, -21111.000000
35.450001, 92.699997, -26638.000000, -21298.000000
34.990002, 92.559998, -26260.000000, -21483.000000
34.520000, 92.419998, -25872.000000, -21668.000000
34.060001, 92.279999, -25485.000000, -21848.000000
33.590000, 92.139999, -25085.000000, -22031.000000
33.130001, 92.000000, -24688.000000, -22207.000000
32.660000, 91.860001, -24279.000000, -22384.000000
32.200001, 91.730003, -23874.000000, -22555.000000
31.730000, 91.589996, -23458.000000, -22725.000000
31.270000, 91.449997, -23045.000000, -22890.000000
30.799999, 91.320000, -22620.000000, -23054.000000
30.340000, 91.190002, -22199.000000, -23213.000000
29.879999, 91.050003, -21766.000000, -23372.000000
29.410000, 90.919998, -21334.000000, -23526.000000
28.950001, 90.800003, -20892.000000, -23680.000000
28.480000, 90.660004, -20454.000000, -23827.000000
28.020000, 90.540001, -20005.000000, -23973.000000
27.549999, 90.410004, -19560.000000, -24113.000000
27.090000, 90.279999, -19104.000000, -24252.000000
26.620001, 90.160004, -18645.000000, -24387.000000
26.160000, 90.029999, -18191.000000, -24517.000000
25.690001, 89.910004, -17722.000000, -24646.000000
25.219999, 89.779999, -17250.000000, -24772.000000
24.760000, 89.660004, -16784.000000, -24891.000000
24.290001, 89.540001, -16307.000000, -25009.000000
23.820000, 89.410004, -15827.000000, -25122.000000
23.360001, 89.300003, -15354.000000, -25230.000000
22.889999, 89.169998, -14869.000000, -25335.000000
22.420000, 89.050003, -14382.000000, -25436.000000
21.950001, 88.940002, -13892.000000, -25534.000000
21.490000, 88.820000, -13405.000000, -25626.000000
21.020000, 88.699997, -12908.000000, -25716.000000
20.549999, 88.580002, -12409.000000, -25801.000000
20.090000, 88.459999, -11909.000000, -25882.000000
19.629999, 88.339996, -11415.000000, -25957.000000
19.160000, 88.230003, -10912.000000, -26028.000000
18.690001, 88.120003, -10407.000000, -26096.000000
18.219999, 88.000000, -9901.000000, -26158.000000
17.760000, 87.879997, -9400.000000, -26216.000000
17.290001, 87.769997, -8887.000000, -26271.000000
16.820000, 87.660004, -8374.000000, -26320.000000
16.350000, 87.540001, -7860.000000, -26365.000000
15.880000, 87.430000, -7346.000000, -26406.000000
15.410000, 87.309998, -6832.000000, -26441.000000
14.950000, 87.199997, -6326.000000, -26471.000000
14.480000, 87.089996, -5811.000000, -26497.000000
14.020000, 86.980003, -5296.000000, -26518.000000
13.550000, 86.870003, -4776.000000, -26534.000000
13.080000, 86.760002, -4257.000000, -26546.000000
12.610000, 86.650002, -3738.000000, -26553.000000
12.150000, 86.529999, -3229.000000, -26554.000000
11.680000, 86.419998, -2713.000000, -26552.000000
11.210000, 86.309998, -2197.000000, -26544.000000
10.740000, 86.199997, -1682.000000, -26531.000000
10.270000, 86.089996, -1168.000000, -26514.000000
9.800000, 85.980003, -653.000000, -26492.000000
9.340000, 85.879997, -136.000000, -26464.000000
8.870000, 85.769997, 377.000000, -26431.000000
8.410000, 85.660004, 880.000000, -26395.000000
7.940000, 85.550003, 1390.000000, -26353.000000
7.470000, 85.440002, 1898.000000, -26307.000000
7.000000, 85.339996, 2403.000000, -26256.000000
6.530000, 85.230003, 2907.000000, -26201.000000
6.060000, 85.120003, 3408.000000, -26140.000000
5.590000, 85.010002, 3911.000000, -26074.000000
5.130000, 84.900002, 4411.000000, -26003.000000
4.660000, 84.790001, 4899.000000, -25929.000000
4.200000, 84.690002, 5393.000000, -25850.000000
3.730000, 84.580002, 5883.000000, -25767.000000
3.260000, 84.470001, 6370.000000, -25679.000000
2.790000, 84.360001, 6853.000000, -25587.000000
2.320000, 84.260002, 7333.000000, -25492.000000
1.850000, 84.150002, 7811.000000, -25390.000000
1.380000, 84.040001, 8287.000000, -25283.000000
0.910000, 83.940002, 8759.000000, -25173.000000
0.450000, 83.830002, 9219.000000, -25061.000000
-0.010000, 83.720001, 9683.000000, -24943.000000
-0.470000, 83.610001, 10142.000000, -24822.000000
-0.940000, 83.510002, 10597.000000, -24698.000000
-1.410000, 83.400002, 11047.000000, -24569.000000
-1.880000, 83.290001, 11493.000000, -24437.000000
-2.350000, 83.190002, 11937.000000, -24300.000000
-2.810000, 83.080002, 12369.000000, -24161.000000
-3.280000, 82.970001, 12803.000000, -24017.000000
-3.750000, 82.860001, 13232.000000, -23870.000000
-4.220000, 82.760002, 13657.000000, -23722.000000
-4.690000, 82.650002, 14075.000000, -23569.000000
-5.150000, 82.540001, 14489.000000, -23414.000000
-5.620000, 82.430000, 14897.000000, -23256.000000
-6.080000, 82.320000, 15294.000000, -23098.000000
-6.550000, 82.220001, 15694.000000, -22932.000000
-7.020000, 82.110001, 16088.000000, -22764.000000
-7.490000, 82.000000, 16476.000000, -22594.000000
-7.960000, 81.889999, 16858.000000, -22422.000000
-8.420000, 81.779999, 17229.000000, -22252.000000
-8.890000, 81.669998, 17600.000000, -22076.000000
-9.360000, 81.559998, 17966.000000, -21899.000000
-9.830000, 81.449997, 18326.000000, -21720.000000
-10.290000, 81.339996, 18681.000000, -21537.000000
-10.760000, 81.230003, 19024.000000, -21355.000000
-11.220000, 81.129997, 19367.000000, -21168.000000
-11.690000, 81.019997, 19704.000000, -20981.000000
-12.160000, 80.910004, 20036.000000, -20794.000000
-12.620000, 80.800003, 20357.000000, -20608.000000
-13.090000, 80.690002, 20677.000000, -20418.000000
-13.560000, 80.570000, 20991.000000, -20227.000000
-14.030000, 80.459999, 21300.000000, -20036.000000
-14.490000, 80.349998, 21597.000000, -19845.000000
-14.960000, 80.230003, 21892.000000, -19650.000000
-15.430000, 80.129997, 22183.000000, -19455.000000
-15.890000, 80.019997, 22464.000000, -19264.000000
-16.360001, 79.900002, 22743.000000, -19069.000000
-16.830000, 79.790001, 23018.000000, -18875.000000
-17.290001, 79.669998, 23282.000000, -18683.000000
-17.760000, 79.550003, 23545.000000, -18488.000000
-18.219999, 79.449997, 23803.000000, -18292.000000
-18.690001, 79.330002, 24048.000000, -18099.000000
-19.150000, 79.209999, 24293.000000, -17903.000000
-19.620001, 79.089996, 24534.000000, -17708.000000
-20.080000, 78.980003, 24764.000000, -17516.000000
-20.549999, 78.870003, 24996.000000, -17324.000000
-21.010000, 78.739998, 25215.000000, -17133.000000
-21.480000, 78.629997, 25435.000000, -16941.000000
-21.940001, 78.510002, 25646.000000, -16753.000000
-22.410000, 78.389999, 25853.000000, -16561.000000
-22.879999, 78.269997, 26056.000000, -16371.000000
-23.340000, 78.150002, 26249.000000, -16184.000000
-23.809999, 78.029999, 26443.000000, -15997.000000
-24.270000, 77.910004, 26628.000000, -15812.000000
-24.740000, 77.790001, 26813.000000, -15627.000000
-25.200001, 77.660004, 26989.000000, -15446.000000
-25.660000, 77.540001, 27160.000000, -15266.000000
-26.129999, 77.410004, 27330.000000, -15084.000000
-26.590000, 77.290001, 27491.000000, -14906.000000
-27.059999, 77.160004, 27651.000000, -14727.000000
-27.520000, 77.040001, 27804.000000, -14553.000000
-27.980000, 76.910004, 27954.000000, -14380.000000
-28.450001, 76.779999, 28101.000000, -14206.000000
-28.910000, 76.660004, 28244.000000, -14037.000000
-29.370001, 76.519997, 28381.000000, -13868.000000
-29.840000, 76.400002, 28519.000000, -13700.000000
-30.299999, 76.269997, 28647.000000, -13535.000000
-30.760000, 76.129997, 28772.000000, -13373.000000
-31.230000, 76.000000, 28896.000000, -13209.000000
-31.690001, 75.870003, 29016.000000, -13050.000000
-32.150002, 75.730003, 29130.000000, -12893.000000
-32.610001, 75.589996, 29244.000000, -12737.000000
-33.080002, 75.449997, 29353.000000, -12584.000000
-33.540001, 75.320000, 29464.000000, -12430.000000
-34.009998, 75.180000, 29568.000000, -12280.000000
-34.470001, 75.040001, 29667.000000, -12132.000000
-34.930000, 74.900002, 29764.000000, -11987.000000
-35.389999, 74.750000, 29856.000000, -11843.000000
-35.849998, 74.610001, 29949.000000, -11702.000000
-36.310001, 74.459999, 30038.000000, -11561.000000
-36.770000, 74.309998, 30124.000000, -11423.000000
-37.230000, 74.160004, 30209.000000, -11287.000000
-37.689999, 74.019997, 30291.000000, -11152.000000
-38.150002, 73.870003, 30372.000000, -11020.000000
-38.610001, 73.709999, 30447.000000, -10891.000000
-39.080002, 73.559998, 30524.000000, -10763.000000
-39.540001, 73.410004, 30597.000000, -10637.000000
-40.000000, 73.250000, 30668.000000, -10512.000000
-40.459999, 73.089996, 30735.000000, -10389.000000
-40.910000, 72.930000, 30802.000000, -10271.000000
-41.369999, 72.769997, 30868.000000, -10152.000000
-41.830002, 72.599998, 30932.000000, -10034.000000
-42.290001, 72.440002, 30994.000000, -9920.000000
-42.750000, 72.269997, 31051.000000, -9809.000000
-43.209999, 72.089996, 31109.000000, -9699.000000
-43.669998, 71.919998, 31167.000000, -9589.000000
-44.119999, 71.750000, 31222.000000, -9483.000000
-44.580002, 71.580002, 31279.000000, -9377.000000
-45.040001, 71.400002, 31331.000000, -9275.000000
-45.500000, 71.220001, 31385.000000, -9172.000000
-45.950001, 71.029999, 31433.000000, -9073.000000
-46.410000, 70.839996, 31483.000000, -8975.000000
-46.869999, 70.660004, 31531.000000, -8880.000000
-47.330002, 70.470001, 31580.000000, -8785.000000
-47.779999, 70.269997, 31625.000000, -8693.000000
-48.230000, 70.080002, 31670.000000, -8602.000000
-48.689999, 69.879997, 31715.000000, -8512.000000
-49.150002, 69.669998, 31758.000000, -8424.000000
-49.599998, 69.470001, 31800.000000, -8338.000000
-50.049999, 69.260002, 31841.000000, -8254.000000
-50.509998, 69.050003, 31882.000000, -8172.000000
-50.959999, 68.839996, 31924.000000, -8091.000000
-51.410000, 68.620003, 31964.000000, -8012.000000
-51.869999, 68.389999, 32001.000000, -7935.000000
-52.320000, 68.160004, 32039.000000, -7858.000000
-52.770000, 67.940002, 32078.000000, -7783.000000
-53.220001, 67.699997, 32116.000000, -7709.000000
-53.680000, 67.459999, 32152.000000, -7637.000000
-54.130001, 67.220001, 32190.000000, -7566.000000
-54.580002, 66.970001, 32224.000000, -7499.000000
-55.029999, 66.720001, 32261.000000, -7431.000000
-55.470001, 66.459999, 32296.000000, -7366.000000
-55.930000, 66.199997, 32330.000000, -7302.000000
-56.369999, 65.930000, 32364.000000, -7239.000000
-56.830002, 65.660004, 32399.000000, -7177.000000
-57.270000, 65.379997, 32431.000000, -7117.000000
-57.720001, 65.089996, 32462.000000, -7060.000000
-58.160000, 64.800003, 32495.000000, -7003.000000
-58.619999, 64.500000, 32530.000000, -6947.000000
-59.060001, 64.199997, 32562.000000, -6894.000000
-59.500000, 63.880001, 32592.000000, -6844.000000
-59.939999, 63.560001, 32623.000000, -6793.000000
-60.389999, 63.230000, 32655.000000, -6744.000000
-60.830002, 62.900002, 32686.000000, -6696.000000
-61.270000, 62.549999, 32715.000000, -6651.000000
-61.720001, 62.200001, 32746.000000, -6606.000000
-62.150002, 61.840000, 32774.000000, -6565.000000
-62.590000, 61.470001, 32805.000000, -6524.000000
-63.029999, 61.090000, 32834.000000, -6486.000000
-63.470001, 60.700001, 32865.000000, -6448.000000
-63.900002, 60.290001, 32891.000000, -6415.000000
-64.339996, 59.880001, 32919.000000, -6382.000000
-64.779999, 59.450001, 32947.000000, -6351.000000
-65.209999, 59.009998, 32974.000000, -6323.000000
-65.650002, 58.549999, 33002.000000, -6295.000000
-66.080002, 58.090000, 33028.000000, -6271.000000
-66.510002, 57.599998, 33055.000000, -6250.000000
-66.940002, 57.099998, 33081.000000, -6231.000000
-67.360001, 56.590000, 33105.000000, -6216.000000
-67.790001, 56.049999, 33131.000000, -6202.000000
-68.209999, 55.500000, 33154.000000, -6192.000000
-68.629997, 54.930000, 33178.000000, -6184.000000
-69.050003, 54.340000, 33202.000000, -6179.000000
-69.470001, 53.730000, 33222.000000, -6180.000000
-69.889999, 53.090000, 33246.000000, -6181.000000
-70.300003, 52.430000, 33267.000000, -6189.000000
-70.709999, 51.740002, 33286.000000, -6201.000000
-71.120003, 51.029999, 33309.000000, -6215.000000
-71.529999, 50.290001, 33328.000000, -6234.000000
-71.940002, 49.520000, 33347.000000, -6259.000000
-72.330002, 48.709999, 33364.000000, -6289.000000
-72.730003, 47.880001, 33381.000000, -6323.000000
-73.120003, 46.990002, 33394.000000, -6365.000000
-73.510002, 46.080002, 33409.000000, -6412.000000
-73.900002, 45.130001, 33424.000000, -6464.000000
-74.290001, 44.130001, 33437.000000, -6524.000000
-74.660004, 43.080002, 33449.000000, -6591.000000
-75.040001, 41.980000, 33461.000000, -6666.000000
-75.400002, 40.830002, 33471.000000, -6749.000000
-75.769997, 39.619999, 33481.000000, -6840.000000
-76.120003, 38.349998, 33486.000000, -6941.000000
-76.470001, 37.020000, 33493.000000, -7049.000000
-76.820000, 35.630001, 33497.000000, -7166.000000
-77.150002, 34.160000, 33500.000000, -7295.000000
-77.480003, 32.630001, 33503.000000, -7433.000000
-77.800003, 31.000000, 33503.000000, -7582.000000
-78.110001, 29.299999, 33501.000000, -7741.000000
-78.410004, 27.520000, 33503.000000, -7910.000000
-78.699997, 25.629999, 33501.000000, -8090.000000
-78.970001, 23.660000, 33495.000000, -8281.000000
-79.230003, 21.590000, 33486.000000, -8482.000000
-79.480003, 19.430000, 33478.000000, -8691.000000
-79.720001, 17.160000, 33468.000000, -8908.000000
-79.940002, 14.800000, 33457.000000, -9131.000000
-80.139999, 12.340000, 33444.000000, -9359.000000
-80.320000, 9.790000, 33426.000000, -9592.000000
-80.480003, 7.140000, 33408.000000, -9825.000000
-80.629997, 4.410000, 33391.000000, -10056.000000
-80.750000, 1.590000, 33366.000000, -10285.000000
-80.849998, 358.720001, 33342.000000, -10508.000000
-80.930000, 355.790009, 33316.000000, -10721.000000
-80.980003, 352.809998, 33288.000000, -10923.000000
-81.010002, 349.799988, 33258.000000, -11112.000000
-81.019997, 346.790009, 33226.000000, -11285.000000
-81.010002, 343.769989, 33193.000000, -11441.000000
-80.970001, 340.779999, 33157.000000, -11580.000000
-80.900002, 337.820007, 33119.000000, -11700.000000
-80.820000, 334.899994, 33078.000000, -11803.000000
-80.709999, 332.049988, 33035.000000, -11888.000000
-80.580002, 329.269989, 32988.000000, -11957.000000
-80.430000, 326.559998, 32943.000000, -12010.000000
-80.260002, 323.950012, 32892.000000, -12051.000000
-80.070000, 321.420013, 32840.000000, -12079.000000
-79.860001, 319.000000, 32784.000000, -12098.000000
-79.639999, 316.670013, 32729.000000, -12107.000000
-79.400002, 314.440002, 32668.000000, -12111.000000
-79.150002, 312.309998, 32607.000000, -12109.000000
-78.870003, 310.279999, 32539.000000, -12105.000000
-78.599998, 308.339996, 32475.000000, -12097.000000
-78.300003, 306.489990, 32403.000000, -12089.000000
-78.000000, 304.739990, 32329.000000, -12081.000000
-77.690002, 303.070007, 32255.000000, -12073.000000
-77.370003, 301.480011, 32180.000000, -12065.000000
-77.040001, 299.959991, 32102.000000, -12058.000000
-76.699997, 298.519989, 32022.000000, -12054.000000
-76.349998, 297.149994, 31936.000000, -12053.000000
-76.000000, 295.839996, 31850.000000, -12054.000000
-75.639999, 294.600006, 31761.000000, -12058.000000
-75.279999, 293.410004, 31673.000000, -12064.000000
-74.900002, 292.279999, 31577.000000, -12075.000000
-74.529999, 291.200012, 31481.000000, -12087.000000
-74.150002, 290.170013, 31384.000000, -12102.000000
-73.760002, 289.190002, 31281.000000, -12122.000000
-73.379997, 288.250000, 31180.000000, -12142.000000
-72.980003, 287.339996, 31073.000000, -12167.000000
-72.589996, 286.480011, 30968.000000, -12192.000000
-72.190002, 285.660004, 30859.000000, -12220.000000
-71.790001, 284.859985, 30746.000000, -12252.000000
-71.379997, 284.100006, 30631.000000, -12286.000000
-70.970001, 283.369995, 30515.000000, -12321.000000
-70.570000, 282.660004, 30398.000000, -12359.000000
-70.150002, 281.989990, 30276.000000, -12399.000000
-69.739998, 281.339996, 30154.000000, -12440.000000
-69.320000, 280.709991, 30028.000000, -12485.000000
-68.900002, 280.100006, 29905.000000, -12527.000000
-68.480003, 279.519989, 29776.000000, -12574.000000
-68.059998, 278.959991, 29646.000000, -12621.000000
-67.629997, 278.410004, 29512.000000, -12671.000000
-67.209999, 277.880005, 29380.000000, -12720.000000
-66.779999, 277.380005, 29242.000000, -12771.000000
-66.349998, 276.880005, 29104.000000, -12823.000000
-65.919998, 276.410004, 28963.000000, -12876.000000
-65.489998, 275.950012, 28824.000000, -12929.000000
-65.059998, 275.489990, 28684.000000, -12982.000000
-64.620003, 275.059998, 28537.000000, -13038.000000
-64.190002, 274.630005, 28392.000000, -13094.000000
-63.759998, 274.230011, 28247.000000, -13149.000000
-63.320000, 273.829987, 28097.000000, -13206.000000
-62.880001, 273.440002, 27947.000000, -13263.000000
-62.439999, 273.049988, 27792.000000, -13321.000000
-62.000000, 272.690002, 27639.000000, -13378.000000
-61.560001, 272.329987, 27487.000000, -13435.000000
-61.119999, 271.980011, 27329.000000, -13495.000000
-60.680000, 271.640015, 27175.000000, -13552.000000
-60.230000, 271.299988, 27016.000000, -13611.000000
-59.790001, 270.980011, 26855.000000, -13670.000000
-59.340000, 270.660004, 26694.000000, -13729.000000
-58.900002, 270.359985, 26530.000000, -13788.000000
-58.450001, 270.049988, 26367.000000, -13847.000000
-58.009998, 269.760010, 26202.000000, -13905.000000
-57.560001, 269.470001, 26038.000000, -13965.000000
-57.119999, 269.190002, 25873.000000, -14024.000000
-56.660000, 268.910004, 25704.000000, -14084.000000
-56.220001, 268.630005, 25539.000000, -14143.000000
-55.770000, 268.369995, 25371.000000, -14202.000000
-55.320000, 268.109985, 25199.000000, -14262.000000
-54.869999, 267.850006, 25030.000000, -14321.000000
-54.419998, 267.600006, 24855.000000, -14381.000000
-53.970001, 267.350006, 24681.000000, -14440.000000
-53.509998, 267.109985, 24506.000000, -14500.000000
-53.070000, 266.880005, 24334.000000, -14560.000000
-52.619999, 266.640015, 24158.000000, -14620.000000
-52.160000, 266.410004, 23981.000000, -14680.000000
-51.709999, 266.190002, 23804.000000, -14741.000000
-51.259998, 265.970001, 23625.000000, -14801.000000
-50.799999, 265.750000, 23446.000000, -14861.000000
-50.349998, 265.529999, 23266.000000, -14920.000000
-49.900002, 265.320007, 23086.000000, -14980.000000
-49.439999, 265.119995, 22904.000000, -15041.000000
-48.980000, 264.910004, 22718.000000, -15103.000000
-48.529999, 264.709991, 22536.000000, -15164.000000
-48.080002, 264.510010, 22354.000000, -15225.000000
-47.619999, 264.309998, 22170.000000, -15286.000000
-47.160000, 264.130005, 21980.000000, -15348.000000
-46.709999, 263.929993, 21796.000000, -15409.000000
-46.250000, 263.739990, 21605.000000, -15472.000000
-45.790001, 263.559998, 21416.000000, -15533.000000
-45.330002, 263.380005, 21226.000000, -15597.000000
-44.880001, 263.200012, 21037.000000, -15660.000000
-44.419998, 263.019989, 20842.000000, -15724.000000
-43.970001, 262.839996, 20652.000000, -15787.000000
-43.509998, 262.670013, 20456.000000, -15851.000000
-43.049999, 262.500000, 20264.000000, -15914.000000
-42.590000, 262.329987, 20067.000000, -15979.000000
-42.130001, 262.160004, 19868.000000, -16043.000000
-41.669998, 262.000000, 19669.000000, -16109.000000
-41.220001, 261.839996, 19472.000000, -16174.000000
-40.759998, 261.670013, 19271.000000, -16240.000000
-40.290001, 261.519989, 19068.000000, -16307.000000
-39.830002, 261.350006, 18865.000000, -16374.000000
-39.369999, 261.200012, 18660.000000, -16442.000000
-38.910000, 261.049988, 18453.000000, -16509.000000
-38.459999, 260.890015, 18250.000000, -16576.000000
-38.000000, 260.730011, 18043.000000, -16643.000000
-37.540001, 260.589996, 17832.000000, -16712.000000
-37.080002, 260.440002, 17621.000000, -16782.000000
-36.610001, 260.290009, 17408.000000, -16851.000000
-36.150002, 260.140015, 17195.000000, -16921.000000
-35.689999, 260.000000, 16979.000000, -16991.000000
-35.230000, 259.859985, 16761.000000, -17061.000000
-34.759998, 259.709991, 16540.000000, -17132.000000
-34.299999, 259.570007, 16321.000000, -17203.000000
-33.840000, 259.429993, 16100.000000, -17274.000000
-33.380001, 259.290009, 15877.000000, -17346.000000
-32.919998, 259.160004, 15651.000000, -17417.000000
-32.459999, 259.019989, 15425.000000, -17489.000000
-32.000000, 258.880005, 15196.000000, -17561.000000
-31.530001, 258.750000, 14962.000000, -17635.000000
-31.070000, 258.619995, 14731.000000, -17707.000000
-30.610001, 258.480011, 14499.000000, -17780.000000
-30.150000, 258.350006, 14264.000000, -17853.000000
-29.680000, 258.220001, 14023.000000, -17926.000000
-29.219999, 258.089996, 13785.000000, -17999.000000
-28.760000, 257.959991, 13544.000000, -18072.000000
-28.290001, 257.829987, 13298.000000, -18146.000000
-27.830000, 257.700012, 13053.000000, -18219.000000
-27.370001, 257.579987, 12807.000000, -18292.000000
-26.900000, 257.450012, 12556.000000, -18366.000000
-26.440001, 257.320007, 12307.000000, -18439.000000
-25.969999, 257.200012, 12050.000000, -18513.000000
-25.510000, 257.079987, 11797.000000, -18585.000000
-25.040001, 256.950012, 11541.000000, -18658.000000
-24.580000, 256.829987, 11279.000000, -18731.000000
-24.120001, 256.709991, 11019.000000, -18802.000000
-23.650000, 256.589996, 10753.000000, -18875.000000
-23.190001, 256.470001, 10489.000000, -18946.000000
-22.719999, 256.339996, 10219.000000, -19018.000000
-22.260000, 256.230011, 9952.000000, -19089.000000
-21.790001, 256.109985, 9677.000000, -19160.000000
-21.330000, 255.990005, 9405.000000, -19229.000000
-20.860001, 255.880005, 9126.000000, -19299.000000
-20.389999, 255.759995, 8845.000000, -19369.000000
-19.930000, 255.639999, 8567.000000, -19436.000000
-19.459999, 255.520004, 8283.000000, -19505.000000
-19.000000, 255.410004, 8001.000000, -19572.000000
-18.530001, 255.289993, 7713.000000, -19639.000000
-18.059999, 255.169998, 7422.000000, -19706.000000
-17.600000, 255.059998, 7134.000000, -19770.000000
-17.129999, 254.949997, 6839.000000, -19835.000000
-16.670000, 254.839996, 6546.000000, -19897.000000
-16.200001, 254.720001, 6248.000000, -19960.000000
-15.730000, 254.610001, 5946.000000, -20022.000000
-15.270000, 254.490005, 5649.000000, -20082.000000
-14.800000, 254.380005, 5344.000000, -20142.000000
-14.330000, 254.270004, 5038.000000, -20202.000000
-13.870000, 254.160004, 4729.000000, -20260.000000
-13.400000, 254.050003, 4423.000000, -20316.000000
-12.940000, 253.940002, 4110.000000, -20371.000000
-12.470000, 253.830002, 3796.000000, -20425.000000
-12.010000, 253.710007, 3486.000000, -20477.000000
-11.540000, 253.600006, 3167.000000, -20529.000000
-11.070000, 253.490005, 2847.000000, -20580.000000
-10.600000, 253.380005, 2525.000000, -20629.000000
-10.140000, 253.270004, 2207.000000, -20677.000000
-9.670000, 253.160004, 1882.000000, -20723.000000
-9.200000, 253.050003, 1556.000000, -20767.000000
-8.730000, 252.949997, 1228.000000, -20811.000000
-8.260000, 252.839996, 898.000000, -20852.000000
-7.800000, 252.729996, 573.000000, -20892.000000
-7.330000, 252.630005, 239.000000, -20931.000000
-6.870000, 252.520004, -94.000000, -20968.000000
-6.400000, 252.410004, -430.000000, -21004.000000
-5.930000, 252.300003, -767.000000, -21038.000000
-5.470000, 252.190002, -1100.000000, -21070.000000
-5.000000, 252.089996, -1440.000000, -21100.000000
-4.530000, 251.979996, -1781.000000, -21128.000000
-4.060000, 251.869995, -2123.000000, -21155.000000
-3.590000, 251.759995, -2466.000000, -21180.000000
-3.120000, 251.649994, -2810.000000, -21203.000000
-2.660000, 251.550003, -3151.000000, -21225.000000
-2.190000, 251.440002, -3498.000000, -21245.000000
-1.720000, 251.330002, -3846.000000, -21263.000000
-1.260000, 251.229996, -4195.000000, -21278.000000
-0.790000, 251.119995, -4544.000000, -21292.000000
-0.320000, 251.009995, -4894.000000, -21303.000000
0.140000, 250.899994, -5246.000000, -21313.000000
0.600000, 250.800003, -5593.000000, -21321.000000
1.070000, 250.690002, -5946.000000, -21327.000000
1.540000, 250.580002, -6299.000000, -21331.000000
2.010000, 250.479996, -6655.000000, -21333.000000
2.480000, 250.369995, -7009.000000, -21333.000000
2.950000, 250.259995, -7364.000000, -21330.000000
3.410000, 250.149994, -7719.000000, -21325.000000
3.880000, 250.050003, -8076.000000, -21318.000000
4.340000, 249.940002, -8426.000000, -21310.000000
4.810000, 249.830002, -8783.000000, -21299.000000
5.280000, 249.720001, -9141.000000, -21286.000000
5.750000, 249.619995, -9499.000000, -21271.000000
6.220000, 249.509995, -9857.000000, -21253.000000
6.690000, 249.399994, -10214.000000, -21233.000000
7.160000, 249.289993, -10571.000000, -21211.000000
7.630000, 249.179993, -10928.000000, -21187.000000
8.090000, 249.070007, -11279.000000, -21161.000000
8.550000, 248.960007, -11636.000000, -21133.000000
9.020000, 248.850006, -11994.000000, -21103.000000
9.490000, 248.740005, -12351.000000, -21070.000000
9.960000, 248.630005, -12709.000000, -21035.000000
10.430000, 248.520004, -13064.000000, -20998.000000
10.900000, 248.410004, -13420.000000, -20958.000000
11.360000, 248.300003, -13769.000000, -20917.000000
11.830000, 248.199997, -14124.000000, -20873.000000
12.300000, 248.089996, -14478.000000, -20826.000000
12.770000, 247.979996, -14832.000000, -20778.000000
13.230000, 247.869995, -15186.000000, -20727.000000
13.700000, 247.750000, -15538.000000, -20674.000000
14.160000, 247.639999, -15885.000000, -20620.000000
14.630000, 247.529999, -16235.000000, -20562.000000
15.100000, 247.410004, -16584.000000, -20502.000000
15.570000, 247.300003, -16933.000000, -20440.000000
16.040001, 247.199997, -17281.000000, -20376.000000
16.500000, 247.080002, -17621.000000, -20311.000000
16.969999, 246.960007, -17966.000000, -20243.000000
17.440001, 246.850006, -18312.000000, -20172.000000
17.910000, 246.729996, -18656.000000, -20099.000000
18.379999, 246.619995, -18997.000000, -20024.000000
18.840000, 246.509995, -19332.000000, -19948.000000
19.299999, 246.389999, -19670.000000, -19869.000000
19.770000, 246.270004, -20008.000000, -19787.000000
20.240000, 246.160004, -20344.000000, -19704.000000
20.700001, 246.039993, -20673.000000, -19619.000000
21.170000, 245.919998, -21006.000000, -19532.000000
21.639999, 245.800003, -21339.000000, -19442.000000
22.110001, 245.679993, -21668.000000, -19350.000000
22.570000, 245.559998, -21990.000000, -19257.000000
23.040001, 245.449997, -22315.000000, -19161.000000
23.510000, 245.320007, -22638.000000, -19063.000000
23.969999, 245.199997, -22955.000000, -18964.000000
24.440001, 245.080002, -23275.000000, -18862.000000
24.910000, 244.949997, -23592.000000, -18758.000000
25.370001, 244.839996, -23904.000000, -18653.000000
25.840000, 244.710007, -24219.000000, -18545.000000
26.299999, 244.589996, -24530.000000, -18435.000000
26.770000, 244.460007, -24833.000000, -18325.000000
27.230000, 244.339996, -25140.000000, -18211.000000
27.700001, 244.199997, -25443.000000, -18096.000000
28.160000, 244.080002, -25740.000000, -17980.000000
